69909691.46999999997351560352,70078389.26999999997330137443,539191,17943663.69999999999757598339,2352867.205553055,10921,2162,4862,124800,0.0,50000,557844,152307.0,27715,251
70552695.19999999997104867019,70707135.24999999996958210954,543829,18453953.09999999999781017827,2381416.02592659,10930,2271,4862,124800,0.0,50000,557457,154794.0,28181,255
125538592.7300000000136543940,125801877.7000000000132589052,811788,27398474.88999999999728622401,4252560.947467804,11683,3763,10000,124867,0.0,50000,565474,331277.0,60353,587
125391047.2500000000164819277,125816841.7300000000139421631,811788,27181827.95999999999728622402,4252560.947467804,11683,3741,10000,124867,0.0,50000,565473,331278.0,60353,587
